BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
MADNAPUR,Cereals,2018,10,3,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut  in paddy","copper hydroxide 77 WP  400 gramekad 150 liter pani ki dar se spray kare",27.9129,79.7476
DADROL,Cereals,2018,10,10,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","kisan bhai dhaan ki  fasal me Propiconazole 25 EC 200mlacre ke hisab se spray kare",27.9129,79.7476
DADROL,Cereals,2018,10,11,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",27.9129,79.7476
MADNAPUR,Cereals,2018,10,17,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",27.9129,79.7476
DADROL,Cereals,2018,10,17,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap dhaan me Propiconazole 25 EC  200 ml prati acre 180 litre pani me milakr spray kare",27.9129,79.7476
DADROL,Cereals,2018,10,17,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap dhaan me Propiconazole 25 EC  200 ml prati acre 180 litre pani me milakr spray kare",27.9129,79.7476
BANDA,Cereals,2018,10,23,"Paddy Dhan",SHAHJAHANPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Kisan bhai ap dhaan ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",27.9129,79.7476
AMARIYA,Cereals,2018,5,19,"Paddy Dhan",PILIBHIT,"Plant Protection",JAYAD,AGRICULTURE,"UTTAR PRADESH","false smut control in paddy crop    ","           5 SC 200-300 ml  200         ",28.4947,80.1076
PURANPUR,Cereals,2018,8,29,"Paddy Dhan",PILIBHIT,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","FALSE SMUT AND LEAF FOLDER INSECT IN PADDY ","Cartap Hydrochloride 50 SP  400 gram dava prati aecd  Propiconazole 25 EC  200 mililitar dava prati aecd 150 litar pani me gholkar spre kare",28.4947,80.1076
AMARIYA,Cereals,2018,9,6,"Paddy Dhan",PILIBHIT,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","false smut control in paddy ","propiconazole 25 ec 2 ml liter pani me ghol kar spray kare",28.4947,80.1076
AMARIYA,Cereals,2018,9,8,"Paddy Dhan",PILIBHIT,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","false smut control of paddy","kisan bhai- Propiconazole 25 EC 300ml  acre ki dar se 150 liter paani ki dar se spray kare",28.4947,80.1076
BISALPUR,Cereals,2018,9,9,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","Control of false smut in Paddy","Dear farmer spray of Hexaconazole 5 SC  200 mlacre with 200 liter of water",28.4947,80.1076
AMARIYA,Cereals,2018,9,12,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease problem in Paddy crop","Spray Propiconazole 25 EC  200 MlAcre 150 Liter of water",28.4947,80.1076
AMARIYA,Cereals,2018,9,16,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",28.4947,80.1076
MARORI,Cereals,2018,9,17,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",28.4947,80.1076
AMARIYA,Cereals,2018,9,18,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","paddy crop false smut control","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",28.4947,80.1076
AMARIYA,Cereals,2018,9,24,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop    ","Use to Propiconazole 25 EC  200 ml acre 200 liter of water ",28.4947,80.1076
BARKHERA,Cereals,2018,9,25,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy","Propiconazole 25  ec 2ml liter pani me ghol kar spray kare",28.4947,80.1076
BILSANDA,Cereals,2018,10,4,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","kisan bhai aap propiconazole 25 EC 200ml acre prayog kare",28.4947,80.1076
BISALPUR,Cereals,2018,10,6,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","INFORAMATIN ABOUT FALSE SMUT IN PADDY CROP","Kisan bhai aap Carbendazim 50WP 400 gramacre 180-200 litre pani me gholkar spray kare",28.4947,80.1076
BISALPUR,Cereals,2018,10,11,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut  Problem In Paddy Crop ","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",28.4947,80.1076
BILSANDA,Cereals,2018,10,11,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","kisan bhai dhaan  ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",28.4947,80.1076
BILSANDA,Cereals,2018,10,13,"Paddy Dhan",PILIBHIT,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",28.4947,80.1076
AFZALGARH,Cereals,2018,9,15,"Paddy Dhan",BIJNOR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut disease in paddy crop","kisan bhai Hexaconazole 5 SC 400mlacre 200 liter pani ke sath spray kre",29.4074,78.4821
NAJIBABAD,Cereals,2018,9,27,"Paddy Dhan",BIJNOR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in paddy crop","Propiconazole 25 EC  1 ml  liter pani me ghol banakar spray kare",29.4074,78.4821
AFZALGARH,Cereals,2018,10,2,"Paddy Dhan",BIJNOR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in paddy crop","Propiconazole 25 EC  400 mililiterhectare ki dsubar se 500 liter pani me ghol banakar spray kare",29.4074,78.4821
SUAR,Cereals,2018,8,26,"Paddy Dhan",RAMPUR,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","paddy crop false smut control","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",28.7935,79.1846
SAIDNAGAR,Cereals,2018,9,4,"Paddy Dhan",RAMPUR,"Plant Protection",nan,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","propiconazole 200 mlacre me spre kare",28.7935,79.1846
MILAK,Cereals,2018,9,9,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai ap propiconzole 25  EC 200 mlacre ki dar se pani me ghol banakar chhidkav karen",28.7935,79.1846
SAIDNAGAR,Cereals,2018,9,13,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Kisan bhai ap dhaan ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",28.7935,79.1846
BILASPUR,Cereals,2018,9,13,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","Need information about the control of false smut disease in paddy","Copper hydroxide 77 WP  125 kgha",28.7935,79.1846
BILASPUR,Cereals,2018,9,13,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy","propiconazole 25 ec 2ml liter pani me ghol kar spray kare",28.7935,79.1846
MILAK,Cereals,2018,9,14,"Paddy Dhan",RAMPUR,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","To prevent Kandua in paddy sprinkle propiconazole 25 EC  200 ml  acre at 200 liters of water",28.7935,79.1846
CHAMRAON,Cereals,2018,9,14,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in Paddy crop ","kisan bhai aap dhan me Propiconazole 25 EC 200 milli dva prati acre 200 litre pani me milakar spray kare",28.7935,79.1846
CHAMRAON,Cereals,2018,9,15,"Paddy Dhan",RAMPUR,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","Sprinkle Propiconazole 25 EC  1 ml  liter Water rate to prevent Kandua in paddy",28.7935,79.1846
BILASPUR,Cereals,2018,9,16,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut control in paddy crops","propiconazole 25 ec 2ml liter pani me ghol kar spray kare",28.7935,79.1846
BILASPUR,Cereals,2018,9,16,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy  ","spray propiconazole 25ec  200 mlacre",28.7935,79.1846
BILASPUR,Cereals,2018,9,16,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop    ","Dear farmer use to  Hexaconazole 5 EC 25 mlliter water splash in the field",28.7935,79.1846
SHAHABAD,Cereals,2018,9,17,"Paddy Dhan",RAMPUR,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","Spray at Propiconazole 25 EC  200 ml  acre in 200 liters of water in Kandua in paddy",28.7935,79.1846
BILASPUR,Cereals,2018,9,17,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in paddy crop","Propiconazole 25 EC  400 mililiterhectare ki dsubar se 500 liter pani me ghol banakar spray kare",28.7935,79.1846
SHAHABAD,Cereals,2018,9,18,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","information about false smut in paddy crop","kisaan bhai aap propiconazole 25 EC dawa k 1 ml liter ki dar se spray kare",28.7935,79.1846
BILASPUR,Cereals,2018,9,18,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy ","spray propiconazole 25  ec  200 mlacre",28.7935,79.1846
SHAHABAD,Cereals,2018,9,18,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease in paddy crop","Kisan bhai aap copper oxychloride 50 WP500gmlacre ki dar se 200 liter pani me milaakar spray kare",28.7935,79.1846
CHAMRAON,Cereals,2018,9,20,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","kisan bhai aap propiconazole 5 ec 200mlacre prayog kare",28.7935,79.1846
BILASPUR,Cereals,2018,9,21,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","Hexaconazole 5 EC doseacre : 250-400 mlacre",28.7935,79.1846
MILAK,Cereals,2018,9,24,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",28.7935,79.1846
SUAR,Cereals,2018,9,27,"Paddy Dhan",RAMPUR,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","For Kandua rice Propikonazole received 25 EC  200 ml  acre rate of 200 liters to dissolving spraying water",28.7935,79.1846
MILAK,Cereals,2018,10,6,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","Control of false smut in Paddy crop ","Dear farmer spray of Propiconazole 25 EC  200 mlacre with 200 liter of water",28.7935,79.1846
MILAK,Cereals,2018,10,11,"Paddy Dhan",RAMPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut on paddy crop","spray with Tricyclazole 75 WP  150 gram or Propiconazole 25 EC  250 mlacre",28.7935,79.1846
SHAMSABAD,Cereals,2018,9,28,"Paddy Dhan",FARRUKHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy crop","kisan bhai aap dhaan me Propiconazole 25 EC  200 ml prati acre 150 litre pani me milakr spray kare",27.4362,79.4895
RAJEPUR,Cereals,2018,10,13,"Paddy Dhan",FARRUKHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Dear Farmer spray Propiconazole 25 EC of 1-15 ml quantity  1 liter water",27.4362,79.4895
KAMALGANJ,Cereals,2018,10,14,"Paddy Dhan",FARRUKHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease control in Paddy crop ","kisan bhai aap Propiconazole 25EC 200 mili dvaacre 200 litre pani ki dar se spray kare",27.4362,79.4895
KAMALGANJ,Cereals,2018,10,14,"Paddy Dhan",FARRUKHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","FALSE SMUT OF PADDY","Dear farmer use to  Copper Oxychloride 50 WP  25gliter water splash in the field",27.4362,79.4895
KAIMGANJ,Cereals,2018,10,30,"Paddy Dhan",FARRUKHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop    ","Use to  Propiconazole 25 EC  200 ml acre 200 liter of water ",27.4362,79.4895
BHARTHANA,Cereals,2018,9,7,"Paddy Dhan",ETAWAH,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap dhaan me Hexaconazole 5  400 ml prati acre 180 litre pani me milakr spray kare",26.7156,79.0917
BARHPURA,Cereals,2018,9,28,"Paddy Dhan",ETAWAH,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop ","spray propiconazole 25  ec  200 mlacre with 150 liter of water",26.7156,79.0917
TAKHA,Cereals,2018,10,21,"Paddy Dhan",ETAWAH,nan,0,AGRICULTURE,"UTTAR PRADESH","Need information about the control of false smut disease in paddy","Spray propiconazole 25 EC 200 ml  acre of 120 liters of water",26.7156,79.0917
BASREHAR,Cereals,2018,10,22,"Paddy Dhan",ETAWAH,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut  Problem In Paddy Crop ","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",26.7156,79.0917
BASREHAR,Cereals,2018,10,22,"Paddy Dhan",ETAWAH,nan,0,AGRICULTURE,"UTTAR PRADESH","information about  False smut control in paddy crop","sprey propiconazole 25  ec  1 ml liter of water",26.7156,79.0917
MAHEWA,Cereals,2018,10,24,"Paddy Dhan",ETAWAH,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut Disease control in paddy crop","Kisan bhai Propiconazole 25 EC 200 mlacre 180 liter pani me milakar chidkav kare",26.7156,79.0917
KAKWAN,Cereals,2018,9,14,"Paddy Dhan","KANPUR CITY",nan,0,AGRICULTURE,"UTTAR PRADESH","false smut disease in paddy ","Propiconazole 25 EC  200 mililitar dava prati aecd 200 litar pani me gholkar spre kare",26.4551,80.3512
KAKWAN,Cereals,2018,9,14,"Paddy Dhan","KANPUR CITY",nan,0,AGRICULTURE,"UTTAR PRADESH","false smut disease in paddy ","Propiconazole 25 EC  200 mililitar dava prati aecd 200 litar pani me gholkar spre kare",26.4551,80.3512
CHAUBEYPUR,Cereals,2018,10,21,"Paddy Dhan","KANPUR CITY",nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","Propiconazole 25 EC 250 mlekad 150 liter pani ki dar se spray kare",26.4551,80.3512
VIDHUNU,Cereals,2018,10,24,"Paddy Dhan","KANPUR CITY",nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Kisan bhai ap dhaan ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",26.4551,80.3512
VIJAYIPUR,Cereals,2018,9,14,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","paddy crop false smut control","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.8348,80.9155
AIRAYAN,Cereals,2018,9,20,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop    ","Kisan bhai dhan me kandua rog niyantran ke liye Propiconazole 25 EC  200 ml acre 200 liter paani me ghol kar spray kare",25.8348,80.9155
AIRAYAN,Cereals,2018,9,26,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy","sprey Propiconazole 25  ec 1 mlliter of water",25.8348,80.9155
BHITAURA,Cereals,2018,10,8,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy crop","kisan bhai aap dhaan me Propiconazole 25 EC  200 ml prati acre 180 litre pani me milakr spray kare",25.8348,80.9155
TELYANI,Cereals,2018,10,15,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap propiconazole 25 EC 01 mllitre pani me gholkar sprey kare",25.8348,80.9155
MALWAN,Cereals,2018,10,20,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in Paddy crop","Spray Propiconazole 25ec  200 MLAcre 150 Liter of water",25.8348,80.9155
MALWAN,Cereals,2018,10,20,"Paddy Dhan",FATEHPUR,nan,0,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","Spray of propiconazole 25 EC  200 ml  acre in 200 liters of water for kandua in paddy",25.8348,80.9155
SORAON,Cereals,2018,9,18,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Control of False smut disease in Paddy","Dear fermer spray of  Propiconazole 25 EC 200 mlacre with 200 liter of water",25.4381,81.8338
HOLAGARH,Cereals,2018,9,18,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smute control in paddy crop","kisan bhai aap dhan me Propiconazole 25 EC 1 mlliter pani me ghol banakar spray kare",25.4381,81.8338
PRATAPPUR,Cereals,2018,9,20,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut of paddy crop","kisan bhai aap propiclonazole 25 EC 1 mlliter pani me ghol bna kar spray",25.4381,81.8338
PRATAPPUR,Cereals,2018,9,20,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","kisan bhai aap propiconazole 25 EC 1ml liter pani me ghol bna kar spray kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,9,21,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop","kisan bhai aap dhan me Propiconazole 25 EC 1 mlliter pani me ghol banakar spray kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,9,26,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut Control in Paddy Crop ","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
URUWAN,Cereals,2018,9,29,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut problem in paddy crop","kisan bhai aap Propiconazole 25 EC 1mlliter pani me ghol bna kar spray kare",25.4381,81.8338
BAHRIA,Cereals,2018,10,3,"Paddy Dhan",ALLAHABAD,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Control false smut in paddy crops ","Spray of Propiconazole 25 EC  200 ml  acre in 200 liters of water and dissolve in 200 liters of water",25.4381,81.8338
MAUAIMA,Cereals,2018,10,5,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut  Problem In Paddy Crop ","Propiconazole 25 EC 20 ml  15 liter pani ki dar se spray kren",25.4381,81.8338
SAIDABAD,Cereals,2018,10,5,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","Carbendazim 50 WP  2 gram  liter of water",25.4381,81.8338
MEJA,Cereals,2018,10,6,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Need information about the control of false smut disease in paddy","Spray propionazole 25 EC 200 ml  acre of 120 liters of water",25.4381,81.8338
SAIDABAD,Cereals,2018,10,7,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Kisan bhai ap dhaan ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",25.4381,81.8338
SAIDABAD,Cereals,2018,10,7,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Information about false smut in paddy crop","Dear Farmer spray with Copper Oxychloride 50 WP 3 - 4 gram 1 literwater",25.4381,81.8338
SAIDABAD,Cereals,2018,10,7,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut  problem in Paddy crop","Carbendazim 12  mancozeb 63 WP 500 gram  Acre 150 litre pani ke sath milaakar spray kare",25.4381,81.8338
HANDIA,Cereals,2018,10,8,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Information about fungal problem FALSE SMUT IN PADDY CROP","Kisan bhai aap propiconazol 25 EC 200 mlacre 180-200 litre pani me gholkar spray kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,10,9,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Dhan ki fasale me false smut ki samsya hai ","Dhan ki fasale me false smut ki roktham ke liye propiconazole 25ec ki 200ml matra prati acre 200 liter pani ke sath chhidkaw kare",25.4381,81.8338
BAHRIA,Cereals,2018,10,9,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
BAHRIA,Cereals,2018,10,9,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","FALSE SMUT IN PADDY CROP","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
URUWAN,Cereals,2018,10,10,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap propiconazole 25 EC 01 mllitre pani me gholkar sprey kare",25.4381,81.8338
KAURIHAR,Cereals,2018,10,11,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut Attaik in Paddy Crop","Propiconazole 25EC 200-250mlacre200 litre pani me milaakar spray karen",25.4381,81.8338
SHANKARGARH,Cereals,2018,10,11,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","Hexaconazole 5 EC 80-600 mlacre ka spray kara de",25.4381,81.8338
URUWAN,Cereals,2018,10,12,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop      ","Kisan bhai aap  Copper Oxychloride 50 WP 400 gramacre 200 liter paani ke ghol me milaakar Spray kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,10,12,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy","Propiconazole 25 EC 200mlacre ke hisab se spray kare",25.4381,81.8338
SHANKARGARH,Cereals,2018,10,12,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Kisan bhai ap dhaan ki fasal me Propiconazole 25 EC  1 mililitr panee ki dar se ghol banakar chhidkaw kare",25.4381,81.8338
HOLAGARH,Cereals,2018,10,13,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy crop","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
MANDA,Cereals,2018,10,15,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in Paddy crop","Carbendazim 12   Mancozeb 63  WP 500 gram  Acre 150 litre pani ke sath milaaakar spray kare",25.4381,81.8338
PRATAPPUR,Cereals,2018,10,15,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False Smut  Problem In Paddy Crop ","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
SORAON,Cereals,2018,10,16,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop   ","kisan bhai aap copper oxycloride 50  WP 400 gram  acre 200 liter paani ke ghol me milaakar spray kare",25.4381,81.8338
MAUAIMA,Cereals,2018,10,16,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Need information about the control of false smut disease in paddy","Spray propiconazole 25 EC 200 ml  acre of 120 liters of water",25.4381,81.8338
URUWAN,Cereals,2018,10,16,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in paddy crop","Farmer brotherspray of Propiconazole 25  EC  200 mlacre in 200 liter of water solution",25.4381,81.8338
KORAON,Cereals,2018,10,17,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","Dhan ki fasale me false smut ki samsya hai ","Dhan ki fasale me false smut ki roktham ke liye propiconazole 25ec ki 200ml matra prati acre 200 liter pani ke sath chhidkaw kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,10,17,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut in paddy","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
DHANUPUR,Cereals,2018,10,17,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut control in paddy crop    ","Copper Oxychloride 50 WP 3 - 4 gram  liter paani ke ghol me milaakar spray kare",25.4381,81.8338
MEJA,Cereals,2018,10,17,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","FALSE SMUT IN PADDY CROP","Farmer brotherspray of Propiconazole 25  EC  200 mlacre in 200 liter of water solution",25.4381,81.8338
MANDA,Cereals,2018,10,18,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut disease in paddy","copper hydroxide 77 WP  400 gramekad 150 liter pani ki dar se spray kare",25.4381,81.8338
BAHADURPUR,Cereals,2018,10,18,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in Paddy crop","Spray Propiconazole 25ec  200 MLAcre 180 Liter of water",25.4381,81.8338
PRATAPPUR,Cereals,2018,10,19,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","False smut disease problem in Paddy crop","Carbendazim 12   Mancozeb 63  WP 500 gram  Acre 150 litre pani ke sath milaakar spray kare",25.4381,81.8338
URUWAN,Cereals,2018,10,19,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut problem in paddy","kisan bhai aap propiconazole 25 EC 01 mllitre pani me gholkar sprey kare",25.4381,81.8338
JASRA,Cereals,2018,10,19,"Paddy Dhan",ALLAHABAD,nan,0,AGRICULTURE,"UTTAR PRADESH","false smut in rice","Dear farmer use to  Propiconazole 25 EC 1mlliter water splash in the field",25.4381,81.8338
