BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
MANSA,Cereals,2018,10,4,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
MANSA,Cereals,2018,10,4,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
BUDHLADA,Cereals,2018,10,5,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
SARDULGARH,Cereals,2018,10,6,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
BUDHLADA,Cereals,2018,10,6,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
BHIKHI,Cereals,2018,10,7,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
SARDULGARH,Cereals,2018,10,10,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
MANSA,Cereals,2018,10,11,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
JHUNIR,Cereals,2018,10,11,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
JHUNIR,Cereals,2018,10,12,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"Information regarding control of sheath blight in paddy","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
MANSA,Cereals,2018,10,12,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
SARDULGARH,Cereals,2018,10,14,"Paddy Dhan",MANSA,nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",29.8764,75.489
KHAMANO,Cereals,2018,8,8,"Paddy Dhan","FATEHGARH SAHIB","Cultural Practices",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,12,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,14,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,14,"Paddy Dhan","FATEHGARH SAHIB","Fertilizer Use and Availability",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,15,"Paddy Dhan","FATEHGARH SAHIB","Bio-Pesticides and Bio-Fertilizers",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,16,"Paddy Dhan","FATEHGARH SAHIB","Bio-Pesticides and Bio-Fertilizers",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,17,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,17,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,18,"Paddy Dhan","FATEHGARH SAHIB","Bio-Pesticides and Bio-Fertilizers",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,19,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,20,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,21,"Paddy Dhan","FATEHGARH SAHIB","Fertilizer Use and Availability",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,21,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,22,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,23,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,23,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Cultural Practices",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Cultural Practices",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Field Preparation",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre           200 ML  80    200     200 ML 200       ",30.6634,76.3803
SIRHIND,Cereals,2018,8,24,"Paddy Dhan","FATEHGARH SAHIB","Bio-Pesticides and Bio-Fertilizers",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,26,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,26,"Paddy Dhan","FATEHGARH SAHIB","Bio-Pesticides and Bio-Fertilizers",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,26,"Paddy Dhan","FATEHGARH SAHIB","Cultural Practices",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,26,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,26,"Paddy Dhan","FATEHGARH SAHIB","Cultural Practices",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,27,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,27,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,28,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,28,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,28,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,28,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,28,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"Information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,29,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,30,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,8,31,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,8,31,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,8,31,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,8,31,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,9,1,"Paddy Dhan","FATEHGARH SAHIB","Plant Protection",nan,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,9,2,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,9,2,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHERA,Cereals,2018,9,2,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
"BASSI PATHANA",Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
SIRHIND,Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,9,3,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,9,4,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
AMLOH,Cereals,2018,9,4,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
KHAMANO,Cereals,2018,9,4,"Paddy Dhan","FATEHGARH SAHIB",nan,0,AGRICULTURE,PUNJAB,"information regarding sheath blight in paddy ","for control of sheath blight in paddy  spray Amistar top 200ml or 80 gram nativo or 200 ml tilt or 200 ml folicure or Lusture 320ml or Monoceren 200 ml in 200 litres of water per acre",30.6634,76.3803
